fold,run_id,route,duration_s,model_err_m,baseline_err_m,oracle_err_m,model_drift_pct
2,S-S4#1,S/S4,60.0,1.475,497.618,21.519,0.323
2,S-S4#1,S/S4,60.0,14.77,327.493,14.385,3.379
2,S-S4#1,S/S4,60.0,25.376,408.776,11.34,6.224
2,S-S4#1,S/S4,60.0,78.672,301.801,4.577,17.754
2,S-S4#1,S/S4,60.0,89.836,228.662,1.812,18.758
2,S-S4#1,S/S4,60.0,79.38,40.878,11.032,16.211
2,S-S4#1,S/S4,60.0,140.771,229.029,4.057,28.807
2,S-S4#1,S/S4,60.0,76.996,362.63,7.179,14.928
2,S-S4#1,S/S4,60.0,10.404,587.58,15.784,1.963
2,S-S4#1,S/S4,60.0,40.153,537.54,10.453,7.109
2,S-S4#1,S/S4,60.0,57.509,712.277,10.012,10.844
2,S-S4#1,S/S4,60.0,68.694,699.811,11.041,14.351
2,S-S4#1,S/S4,60.0,41.011,431.57,3.885,8.634
2,S-S4#1,S/S4,60.0,45.881,358.325,4.704,10.259
2,S-S4#1,S/S4,60.0,7.753,221.393,4.562,1.732
2,S-S4#1,S/S4,60.0,18.466,185.186,4.238,4.365
2,S-S4#1,S/S4,60.0,24.794,172.804,6.044,5.899
2,S-S4#1,S/S4,60.0,67.1,153.558,6.517,15.635
2,S-S4#1,S/S4,60.0,111.356,690.522,4.118,26.739
2,S-S4#1,S/S4,60.0,95.087,210.451,3.736,23.254
2,S-S4#1,S/S4,60.0,82.71,143.884,6.202,19.322
2,S-S4#1,S/S4,60.0,57.673,118.129,13.525,12.979
2,S-S4#1,S/S4,60.0,41.614,90.529,19.742,9.259
2,S-S4#1,S/S4,60.0,46.166,41.554,8.83,10.919
2,S-S4#1,S/S4,60.0,31.261,198.626,12.606,7.072
2,S-S4#1,S/S4,60.0,26.026,141.329,13.565,6.159
2,S-S4#1,S/S4,60.0,32.438,171.967,21.399,8.597
2,S-S4#1,S/S4,60.0,53.638,224.122,34.171,14.614
2,S-S4#1,S/S4,60.0,71.922,361.63,31.716,22.673
2,S-S4#1,S/S4,60.0,78.68,158.296,23.96,23.238
2,S-S4#1,S/S4,60.0,81.668,129.727,25.422,27.288
2,S-S4#1,S/S4,60.0,84.16,268.432,22.652,25.247
2,S-S4#1,S/S4,60.0,100.772,187.898,22.977,33.638
2,S-S4#1,S/S4,60.0,78.341,148.954,15.224,31.922
2,S-S4#1,S/S4,60.0,59.232,191.842,2.76,19.532
2,S-S4#1,S/S4,60.0,50.522,228.568,5.991,16.875
2,S-S4#1,S/S4,60.0,51.61,210.769,9.721,16.366
2,S-S4#1,S/S4,60.0,64.516,212.36,20.5,22.236
2,S-S4#1,S/S4,60.0,302.331,133.435,260.63,82.631
2,S-S4#1,S/S4,60.0,52.787,220.718,30.95,11.563
2,S-S4#1,S/S4,60.0,39.474,222.691,51.724,7.921
2,S-S4#1,S/S4,60.0,31.846,483.418,51.368,5.696
2,S-S4#1,S/S4,60.0,29.717,868.351,53.276,5.198
2,S-S4#1,S/S4,60.0,28.957,242.055,40.536,4.588
2,S-S4#1,S/S4,60.0,35.332,484.521,31.341,5.526
2,S-S4#1,S/S4,60.0,43.597,738.783,35.641,7.087
2,S-S4#1,S/S4,60.0,58.497,1033.498,37.803,10.139
2,S-S4#1,S/S4,60.0,80.248,895.013,22.404,16.679
2,S-S4#1,S/S4,60.0,81.587,311.19,39.85,15.716
2,S-S4#1,S/S4,60.0,73.751,483.257,52.282,13.295
2,S-S4#1,S/S4,60.0,61.746,564.458,75.368,11.143
2,S-S4#1,S/S4,60.0,73.518,829.475,54.105,13.099
2,S-S4#1,S/S4,60.0,91.933,810.805,41.431,15.501
2,S-S4#1,S/S4,60.0,95.696,434.105,53.902,14.392
2,S-S4#1,S/S4,60.0,52.275,301.271,66.451,7.66
2,S-S4#1,S/S4,60.0,43.854,280.231,63.361,6.729
2,S-S4#1,S/S4,60.0,63.202,179.189,47.737,10.328
2,S-S4#1,S/S4,60.0,54.557,170.002,28.706,9.697
2,S-S4#1,S/S4,60.0,58.563,365.619,21.163,11.058
2,S-S4#1,S/S4,60.0,82.252,500.485,25.732,15.333
2,S-S4#1,S/S4,60.0,95.789,676.074,33.981,18.243
2,S-S4#1,S/S4,60.0,144.772,568.74,33.047,27.786
2,S-S4#1,S/S4,60.0,139.48,441.449,57.062,24.142
2,S-S4#1,S/S4,60.0,107.983,187.941,50.615,18.341
2,S-S4#1,S/S4,60.0,113.145,614.494,37.081,18.35
2,S-S4#1,S/S4,60.0,127.619,700.006,49.663,19.832
2,S-S4#1,S/S4,60.0,99.258,735.454,66.567,14.846
2,S-S4#1,S/S4,60.0,139.853,952.062,81.828,19.454
2,S-S4#1,S/S4,60.0,134.058,999.402,89.509,17.969
2,S-S4#1,S/S4,60.0,136.492,771.974,80.406,16.996
2,S-S4#1,S/S4,60.0,66.935,175.526,59.264,9.625
2,S-S4#1,S/S4,60.0,47.103,292.962,39.233,8.494
2,S-S4#1,S/S4,60.0,109.381,689.564,20.941,26.338
2,S-S4#1,S/S4,60.0,71.224,588.986,6.442,26.27
2,S-S4#1,S/S4,60.0,33.814,625.243,14.381,17.017
2,S-S4#1,S/S4,60.0,13.493,176.241,24.835,6.973
2,S-S4#1,S/S4,60.0,27.267,304.085,29.475,8.568
2,S-S4#1,S/S4,60.0,43.864,434.761,29.253,9.64
2,S-S4#1,S/S4,60.0,54.283,564.177,36.095,9.17
2,S-S4#1,S/S4,60.0,119.14,580.132,12.272,16.456
2,S-S4#1,S/S4,60.0,126.123,498.392,38.635,16.269
2,S-S4#1,S/S4,60.0,64.248,130.674,29.463,9.627
2,S-S4#1,S/S4,60.0,32.799,323.945,28.26,6.138
2,S-S4#1,S/S4,60.0,65.363,694.087,22.619,13.307
2,S-S4#1,S/S4,60.0,89.864,863.391,20.521,18.139
2,S-S4#1,S/S4,60.0,44.609,512.303,27.304,8.667
2,S-S4#1,S/S4,60.0,45.39,282.461,25.224,9.503
2,S-S4#1,S/S4,60.0,42.566,469.0,10.494,9.042
2,S-S4#1,S/S4,60.0,32.307,161.515,11.839,6.922
2,S-S4#1,S/S4,60.0,8.012,437.266,7.738,2.153
2,S-S4#1,S/S4,60.0,24.494,682.629,3.832,10.612
2,S-S4#1,S/S4,60.0,35.474,696.962,3.404,44.682
2,S-S4#1,S/S4,60.0,1.515,12.727,1.687,61.118
2,S-S4#1,S/S4,60.0,1.544,2.726,1.845,77.385
2,S-S4#1,S/S4,60.0,11.839,48.638,5.934,23.572
2,S-S4#1,S/S4,60.0,18.129,177.661,18.478,10.092
2,S-S4#1,S/S4,60.0,14.892,337.154,30.304,4.406
2,S-S4#1,S/S4,60.0,10.767,504.396,42.014,2.132
2,S-S4#1,S/S4,60.0,18.838,651.952,50.096,2.885
2,S-S4#1,S/S4,60.0,14.652,714.635,55.697,2.039
2,S-S4#1,S/S4,60.0,53.077,147.858,9.992,7.502
2,S-S4#1,S/S4,60.0,56.483,304.522,9.05,8.526
2,S-S4#1,S/S4,60.0,78.819,527.161,6.1,13.665
2,S-S4#1,S/S4,60.0,71.052,691.832,2.376,17.32
2,S-S4#1,S/S4,60.0,89.885,669.957,3.532,26.613
2,S-S4#1,S/S4,60.0,38.941,424.054,15.035,9.494
2,S-S4#1,S/S4,60.0,36.64,882.408,2.589,7.146
2,S-S4#1,S/S4,60.0,39.71,362.221,7.465,7.13
2,S-S4#1,S/S4,60.0,114.658,610.081,23.446,18.306
2,S-S4#1,S/S4,60.0,103.715,636.288,4.017,14.071
2,S-S4#1,S/S4,60.0,74.494,170.746,5.729,10.95
2,S-S4#1,S/S4,60.0,48.805,322.959,13.515,8.981
2,S-S4#1,S/S4,60.0,8.869,472.056,7.503,2.194
2,S-S4#1,S/S4,60.0,28.178,479.362,6.736,7.897
2,S-S4#1,S/S4,60.0,57.983,456.138,7.229,16.387
2,S-S4#1,S/S4,60.0,98.486,297.175,0.671,24.646
2,S-S4#1,S/S4,60.0,117.241,535.567,38.925,21.503
2,S-S4#1,S/S4,60.0,130.963,679.808,40.582,18.985
2,S-S4#1,S/S4,60.0,187.477,690.099,23.375,22.705
2,S-S4#1,S/S4,60.0,153.756,289.779,6.6,17.273
2,S-S4#1,S/S4,60.0,112.967,133.828,3.908,13.202
2,S-S4#1,S/S4,60.0,99.722,626.608,14.929,11.685
2,S-S4#1,S/S4,60.0,135.358,959.404,18.072,14.831
2,S-S4#1,S/S4,60.0,201.517,457.497,30.772,20.32
2,S-S4#1,S/S4,60.0,197.633,1048.82,45.616,18.858
2,S-S4#1,S/S4,60.0,225.863,817.944,57.078,21.586
2,S-S4#1,S/S4,60.0,220.887,835.685,46.873,20.612
2,S-S4#1,S/S4,60.0,186.22,1212.699,60.965,16.899
2,S-S4#1,S/S4,60.0,197.715,1511.848,76.193,18.103
2,S-S4#1,S/S4,60.0,238.464,1720.685,94.364,21.478
2,S-S4#1,S/S4,60.0,320.388,1881.141,108.047,27.631
2,S-S4#1,S/S4,60.0,410.311,1655.503,103.446,32.242
2,S-S4#1,S/S4,60.0,484.074,900.922,78.759,35.066
2,S-S4#1,S/S4,60.0,487.446,889.269,54.461,34.917
2,S-S4#1,S/S4,60.0,451.768,700.882,52.994,33.782
2,S-S4#1,S/S4,60.0,348.201,232.301,25.806,28.597
2,S-S4#1,S/S4,60.0,310.864,1296.159,11.198,27.164
2,S-S4#1,S/S4,60.0,277.615,1481.488,26.3,26.116
2,S-S4#1,S/S4,60.0,170.23,976.881,15.955,16.752
2,S-S4#1,S/S4,60.0,160.422,400.99,7.448,15.913
2,S-S4#1,S/S4,60.0,214.747,557.905,25.478,20.612
2,S-S4#1,S/S4,60.0,234.392,205.543,44.111,21.465
2,S-S4#1,S/S4,60.0,277.733,380.197,58.283,25.066
2,S-S4#1,S/S4,60.0,295.544,645.189,81.172,26.44
2,S-S4#1,S/S4,60.0,247.322,704.397,77.433,23.568
2,S-S4#1,S/S4,60.0,178.117,497.84,61.208,18.635
2,S-S4#1,S/S4,60.0,164.455,414.961,77.257,17.787
2,S-S4#1,S/S4,60.0,155.702,451.394,98.696,16.952
2,S-S4#1,S/S4,60.0,134.423,454.385,101.772,14.935
2,S-S4#1,S/S4,60.0,157.934,264.647,121.695,17.491
2,S-S4#1,S/S4,60.0,244.414,720.842,115.37,25.077
2,S-S4#1,S/S4,60.0,277.987,515.382,119.694,26.459
2,S-S4#1,S/S4,60.0,234.659,313.988,111.183,22.642
2,S-S4#1,S/S4,60.0,179.18,50.869,82.249,19.806
2,S-S4#1,S/S4,60.0,117.345,461.978,47.927,15.942
2,S-S4#1,S/S4,60.0,51.878,626.281,23.286,9.478
2,S-S4#1,S/S4,60.0,8.401,751.777,14.658,2.369
2,S-S4#1,S/S4,60.0,17.22,813.255,15.54,6.981
2,S-S4#1,S/S4,60.0,11.459,233.959,29.945,4.656
2,S-S4#1,S/S4,60.0,91.425,369.729,79.736,24.699
2,S-S4#1,S/S4,60.0,120.363,531.793,99.909,22.626
2,S-S4#1,S/S4,60.0,137.86,694.807,115.701,19.858
2,S-S4#1,S/S4,60.0,205.046,757.807,163.58,23.796
2,S-S4#1,S/S4,60.0,196.774,284.882,22.058,20.289
2,S-S4#1,S/S4,60.0,188.422,161.863,42.482,18.881
2,S-S4#1,S/S4,60.0,207.929,159.451,49.718,20.524
2,S-S4#1,S/S4,60.0,222.17,22.633,60.004,22.768
2,S-S4#1,S/S4,60.0,221.792,233.506,76.06,23.673
2,S-S4#1,S/S4,60.0,244.276,693.434,120.118,24.957
2,S-S4#1,S/S4,60.0,227.537,519.022,137.012,22.085
2,S-S4#1,S/S4,60.0,216.222,293.084,150.563,19.496
2,S-S4#1,S/S4,60.0,242.97,177.84,152.313,20.475
2,S-S4#1,S/S4,60.0,330.737,1339.021,140.518,25.242
2,S-S4#1,S/S4,60.0,325.224,333.851,152.782,22.614
2,S-S4#1,S/S4,60.0,322.648,284.462,167.796,21.792
2,S-S4#1,S/S4,60.0,314.911,269.479,177.129,21.156
2,S-S4#1,S/S4,60.0,320.804,279.076,165.187,21.817
2,S-S4#1,S/S4,60.0,345.165,293.492,161.672,23.754
2,S-S4#1,S/S4,60.0,406.718,345.681,182.119,27.622
2,S-S4#1,S/S4,60.0,422.78,558.182,183.269,29.041
2,S-S4#1,S/S4,60.0,455.605,484.347,183.655,31.772
2,S-S4#1,S/S4,60.0,507.059,330.995,178.725,35.594
2,S-S4#1,S/S4,60.0,426.948,285.57,159.934,30.553
2,S-S4#1,S/S4,60.0,382.173,781.14,130.417,27.579
2,S-S4#1,S/S4,60.0,382.224,723.922,130.419,27.96
2,S-S4#1,S/S4,60.0,427.579,291.175,151.885,30.797
2,S-S4#1,S/S4,60.0,458.828,1599.458,188.048,32.057
2,S-S4#1,S/S4,60.0,560.33,1250.09,328.705,38.364
2,S-S4#1,S/S4,60.0,594.91,334.003,188.589,38.786
2,S-S4#1,S/S4,60.0,616.083,959.378,167.228,38.378
2,S-S4#1,S/S4,60.0,614.985,182.121,198.482,37.894
2,S-S4#1,S/S4,60.0,744.664,660.349,235.611,45.812
2,S-S4#1,S/S4,60.0,672.579,796.425,244.397,41.975
2,S-S4#1,S/S4,60.0,583.517,390.418,206.896,37.875
2,S-S4#1,S/S4,60.0,407.875,530.762,150.397,31.066
2,S-S4#1,S/S4,60.0,284.693,669.074,102.689,27.937
2,S-S4#1,S/S4,60.0,176.525,827.357,63.238,23.434
2,S-S4#1,S/S4,60.0,63.264,1069.026,30.966,12.814
2,S-S4#1,S/S4,60.0,27.04,1128.273,18.648,9.807
2,S-S4#1,S/S4,60.0,11.215,457.401,28.747,5.996
2,S-S4#1,S/S4,60.0,88.988,319.178,35.176,27.313
2,S-S4#1,S/S4,60.0,200.072,548.215,53.605,35.612
2,S-S4#1,S/S4,60.0,319.111,797.443,80.918,38.375
2,S-S4#1,S/S4,60.0,421.981,1053.538,109.187,37.734
2,S-S4#1,S/S4,60.0,515.022,969.355,236.105,37.65
2,S-S4#1,S/S4,60.0,602.961,1820.188,252.649,39.801
2,S-S4#1,S/S4,60.0,520.018,1154.96,218.386,35.587
2,S-S4#1,S/S4,60.0,406.226,201.181,142.135,30.999
2,S-S4#1,S/S4,60.0,261.732,296.772,65.985,23.297
2,S-S4#1,S/S4,60.0,149.897,396.159,25.702,16.138
2,S-S4#1,S/S4,60.0,29.449,103.648,18.457,3.63
2,S-S4#1,S/S4,60.0,164.582,103.349,59.655,20.783
2,S-S4#1,S/S4,60.0,184.051,454.228,96.936,20.283
2,S-S4#1,S/S4,60.0,231.667,592.248,151.284,21.081
2,S-S4#1,S/S4,60.0,311.435,1142.229,179.998,24.298
2,S-S4#1,S/S4,60.0,366.947,834.656,177.029,25.29
2,S-S4#1,S/S4,60.0,313.744,268.056,164.869,21.398
2,S-S4#1,S/S4,60.0,278.825,984.946,110.573,20.507
2,S-S4#1,S/S4,60.0,340.889,1487.241,84.129,25.658
2,S-S4#1,S/S4,60.0,384.152,1859.596,68.152,29.452
2,S-S4#1,S/S4,60.0,371.873,1805.471,67.419,28.189
2,S-S4#1,S/S4,60.0,362.769,1237.476,65.63,26.915
2,S-S4#1,S/S4,60.0,409.994,1563.6,66.567,28.38
2,S-S4#1,S/S4,60.0,480.538,619.0,56.789,31.073
2,S-S4#1,S/S4,60.0,488.272,625.312,16.77,31.274
2,S-S4#1,S/S4,60.0,465.774,645.334,11.263,30.054
2,S-S4#1,S/S4,60.0,422.189,654.833,36.652,27.907
2,S-S4#1,S/S4,60.0,457.364,711.695,46.785,31.336
2,S-S4#1,S/S4,60.0,458.571,680.871,57.827,32.357
2,S-S4#1,S/S4,60.0,452.327,643.264,69.249,31.984
2,S-S4#1,S/S4,60.0,408.419,364.981,55.151,29.079
2,S-S4#1,S/S4,60.0,391.415,206.24,43.703,28.469
2,S-S4#1,S/S4,60.0,378.079,496.797,42.34,28.156
2,S-S4#1,S/S4,60.0,388.932,1104.749,63.119,28.85
2,S-S4#1,S/S4,60.0,467.649,1651.931,86.018,34.456
2,S-S4#1,S/S4,60.0,458.451,647.135,62.813,33.314
2,S-S4#1,S/S4,60.0,504.681,830.283,23.864,36.206
2,S-S4#1,S/S4,60.0,519.874,814.548,18.023,36.449
2,S-S4#1,S/S4,60.0,448.637,311.147,21.704,30.904
2,S-S4#1,S/S4,60.0,425.51,970.314,4.096,29.57
2,S-S4#1,S/S4,60.0,426.842,1232.761,4.824,29.97
2,S-S4#1,S/S4,60.0,375.632,691.465,7.013,26.453
2,S-S4#1,S/S4,60.0,400.931,200.908,23.27,27.771
2,S-S4#1,S/S4,60.0,458.291,270.822,25.307,31.844
2,S-S4#1,S/S4,60.0,463.291,283.479,16.588,33.642
2,S-S4#1,S/S4,60.0,357.917,321.891,8.968,30.051
2,S-S4#1,S/S4,60.0,294.998,385.318,8.082,29.021
2,S-S4#1,S/S4,60.0,210.604,620.679,9.577,23.939
2,S-S4#1,S/S4,60.0,104.615,721.81,10.876,13.698
2,S-S4#1,S/S4,60.0,52.839,569.085,19.56,7.816
2,S-S4#1,S/S4,60.0,131.358,197.56,18.99,19.953
2,S-S4#1,S/S4,60.0,187.195,738.187,100.815,24.145
2,S-S4#1,S/S4,60.0,192.899,555.781,19.672,21.806
2,S-S4#1,S/S4,60.0,224.401,608.498,36.154,23.972
2,S-S4#1,S/S4,60.0,208.853,544.597,37.017,22.779
2,S-S4#1,S/S4,60.0,161.922,281.611,31.855,17.987
2,S-S4#1,S/S4,60.0,72.801,90.064,3.061,8.431
2,S-S4#1,S/S4,60.0,19.099,389.009,18.224,2.303
2,S-S4#1,S/S4,60.0,10.073,246.238,22.662,1.231
2,S-S4#1,S/S4,60.0,70.085,12.384,21.566,8.465
2,S-S4#1,S/S4,60.0,111.606,112.624,28.341,12.963
2,S-S4#1,S/S4,60.0,119.78,81.877,42.422,13.462
2,S-S4#1,S/S4,60.0,226.557,260.854,52.951,24.017
2,S-S4#1,S/S4,60.0,237.457,159.919,86.071,23.601
2,S-S4#1,S/S4,60.0,228.089,221.498,69.787,21.994
2,S-S4#1,S/S4,60.0,196.506,243.928,64.873,19.97
2,S-S4#1,S/S4,60.0,192.102,439.491,49.177,20.256
2,S-S4#1,S/S4,60.0,221.49,584.71,47.651,23.105
2,S-S4#1,S/S4,60.0,238.289,680.227,43.74,24.588
2,S-S4#1,S/S4,60.0,227.263,642.976,53.227,24.052
2,S-S4#1,S/S4,60.0,186.534,335.115,57.51,20.239
2,S-S4#1,S/S4,60.0,187.883,867.977,53.012,19.217
2,S-S4#1,S/S4,60.0,184.559,708.165,44.759,18.406
2,S-S4#1,S/S4,60.0,142.763,673.383,29.891,16.026
2,S-S4#1,S/S4,60.0,64.919,528.49,21.092,9.171
2,S-S4#1,S/S4,60.0,30.539,474.399,16.199,5.61
2,S-S4#1,S/S4,60.0,26.269,660.31,4.873,6.329
2,S-S4#1,S/S4,60.0,11.461,648.017,3.711,3.455
2,S-S4#1,S/S4,60.0,27.146,459.722,3.231,13.089
2,S-S4#1,S/S4,60.0,8.222,121.922,1.93,5.632
2,S-S4#1,S/S4,60.0,10.838,149.332,10.808,7.186
2,S-S4#1,S/S4,60.0,26.422,182.995,13.662,11.195
2,S-S4#1,S/S4,60.0,30.856,298.507,3.594,11.153
2,S-S4#1,S/S4,60.0,16.827,324.791,3.135,6.336
2,S-S4#1,S/S4,60.0,58.991,174.627,4.704,21.773
2,S-S4#1,S/S4,60.0,60.949,174.256,4.656,22.489
2,S-S4#1,S/S4,60.0,54.359,123.359,9.925,16.659
2,S-S4#1,S/S4,60.0,90.872,619.467,21.477,25.412
2,S-S4#1,S/S4,60.0,22.148,475.876,18.678,5.017
2,S-S4#1,S/S4,60.0,50.619,251.822,26.914,9.384
2,S-S4#1,S/S4,60.0,135.332,566.256,37.224,20.015
2,S-S4#1,S/S4,60.0,154.702,708.723,45.365,18.454
2,S-S4#1,S/S4,60.0,171.995,1535.103,2.368,18.106
2,S-S4#1,S/S4,60.0,173.494,769.179,18.736,17.288
2,S-S4#1,S/S4,60.0,111.771,516.439,17.64,11.636
2,S-S4#1,S/S4,60.0,62.546,486.369,15.246,7.778
2,S-S4#1,S/S4,60.0,76.005,379.217,19.602,10.679
2,S-S4#1,S/S4,60.0,44.56,224.863,19.221,6.605
2,S-S4#1,S/S4,60.0,20.616,541.925,29.496,3.275
2,S-S4#1,S/S4,60.0,47.765,819.644,19.621,9.262
2,S-S4#1,S/S4,60.0,31.253,473.686,27.429,6.428
2,S-S4#1,S/S4,60.0,66.216,724.482,24.79,12.211
2,S-S4#1,S/S4,60.0,44.938,205.463,37.751,7.898
2,S-S4#1,S/S4,60.0,19.821,257.654,38.946,3.489
2,S-S4#1,S/S4,60.0,18.404,65.326,50.81,3.231
2,S-S4#1,S/S4,60.0,77.042,844.469,52.491,11.85
2,S-S4#1,S/S4,60.0,118.414,405.477,59.082,16.879
2,S-S4#1,S/S4,60.0,72.675,1003.05,57.849,9.536
2,S-S4#1,S/S4,60.0,87.246,143.55,69.405,10.992
2,S-S4#1,S/S4,60.0,44.678,19.738,71.422,5.845
2,S-S4#1,S/S4,60.0,71.974,314.28,64.428,9.575
2,S-S4#1,S/S4,60.0,52.635,173.372,58.883,6.787
2,S-S4#1,S/S4,60.0,102.715,507.999,61.651,12.618
2,S-S4#1,S/S4,60.0,204.903,791.801,54.609,24.018
2,S-S4#1,S/S4,60.0,211.975,967.907,46.422,24.102
2,S-S4#1,S/S4,60.0,268.878,783.592,42.762,27.902
2,S-S4#1,S/S4,60.0,284.449,977.402,39.428,27.612
2,S-S4#1,S/S4,60.0,246.197,254.041,34.251,23.955
2,S-S4#1,S/S4,60.0,195.013,333.738,33.007,19.587
2,S-S4#1,S/S4,60.0,153.884,412.929,42.785,16.513
2,S-S4#1,S/S4,60.0,152.633,606.35,84.99,18.278
2,S-S4#1,S/S4,60.0,45.547,561.625,19.411,6.481
2,S-S4#1,S/S4,60.0,7.51,713.766,11.139,1.345
2,S-S4#1,S/S4,60.0,15.108,807.07,7.583,3.339
2,S-S4#1,S/S4,60.0,40.393,964.014,8.388,11.763
2,S-S4#1,S/S4,60.0,37.684,102.394,12.651,13.245
2,S-S4#1,S/S4,60.0,28.504,246.473,6.371,11.265
2,S-S4#1,S/S4,60.0,25.336,307.212,7.508,10.045
2,S-S4#1,S/S4,60.0,8.533,243.942,15.345,3.887
2,S-S4#1,S/S4,60.0,18.303,157.42,15.564,9.621
2,S-S4#1,S/S4,60.0,7.416,23.32,9.649,3.343
2,S-S4#1,S/S4,60.0,29.595,24.689,9.849,13.458
2,S-S4#1,S/S4,60.0,37.015,158.479,12.166,17.187
2,S-S4#1,S/S4,60.0,42.22,157.388,9.162,18.896
2,S-S4#1,S/S4,60.0,397.796,191.32,411.962,133.048
2,S-S4#1,S/S4,60.0,36.699,24.702,4.243,10.667
2,S-S4#1,S/S4,60.0,32.882,578.256,5.748,8.642
2,S-S4#1,S/S4,60.0,62.16,384.51,19.673,12.299
2,S-S4#1,S/S4,60.0,92.153,492.752,25.531,13.891
2,S-S4#1,S/S4,60.0,142.432,869.585,22.417,17.839
2,S-S4#1,S/S4,60.0,196.552,1211.72,33.595,21.926
2,S-S4#1,S/S4,60.0,286.182,1279.879,20.205,27.746
2,S-S4#1,S/S4,60.0,294.705,431.353,33.543,25.933
2,S-S4#1,S/S4,60.0,325.993,49.081,37.253,28.699
2,S-S4#1,S/S4,60.0,295.945,316.724,49.87,27.691
2,S-S4#1,S/S4,60.0,247.221,383.646,44.152,26.03
2,S-S4#1,S/S4,60.0,184.439,267.068,30.421,20.922
2,S-S4#1,S/S4,60.0,85.377,457.031,24.676,10.922
2,S-S4#1,S/S4,60.0,18.209,532.475,37.259,2.761
2,S-S4#1,S/S4,60.0,132.708,1085.887,34.559,22.677
2,S-S4#1,S/S4,60.0,91.35,819.604,43.459,16.744
2,S-S4#1,S/S4,60.0,139.169,98.57,32.412,24.343
2,S-S4#1,S/S4,60.0,167.883,537.39,30.76,30.788
2,S-S4#1,S/S4,60.0,118.242,226.767,28.316,22.819
2,S-S4#1,S/S4,60.0,100.964,130.827,28.237,18.665
2,S-S4#1,S/S4,60.0,63.484,220.427,20.564,11.439
2,S-S4#1,S/S4,60.0,74.664,76.038,34.281,12.94
2,S-S4#1,S/S4,60.0,64.039,192.221,39.068,10.349
2,S-S4#1,S/S4,60.0,74.672,382.14,33.207,11.133
2,S-S4#1,S/S4,60.0,78.28,890.524,46.621,10.598
2,S-S4#1,S/S4,60.0,67.01,894.932,52.344,8.835
2,S-S4#1,S/S4,60.0,124.198,857.373,32.36,16.505
2,S-S4#1,S/S4,60.0,93.289,69.955,19.882,11.992
2,S-S4#1,S/S4,60.0,59.632,181.827,5.11,7.805
2,S-S4#1,S/S4,60.0,35.607,639.165,99.557,4.824
2,S-S4#1,S/S4,60.0,17.056,323.099,6.962,2.393
2,S-S4#1,S/S4,60.0,80.438,25.606,41.041,10.024
2,S-S4#1,S/S4,60.0,173.597,637.727,8.66,18.895
2,S-S4#1,S/S4,60.0,241.079,1140.215,7.528,24.01
2,S-S4#1,S/S4,60.0,269.098,1333.027,51.805,24.83
2,S-S4#1,S/S4,60.0,293.675,1561.763,145.16,25.061
2,S-S4#1,S/S4,60.0,242.061,81.592,37.552,19.446
2,S-S4#1,S/S4,60.0,188.925,156.925,48.444,15.959
2,S-S4#1,S/S4,60.0,106.981,204.328,46.041,9.462
2,S-S4#1,S/S4,60.0,86.213,233.834,61.834,8.14
2,S-S4#1,S/S4,60.0,94.375,240.374,63.123,9.757
2,S-S4#1,S/S4,60.0,68.521,483.948,36.714,8.596
2,S-S4#1,S/S4,60.0,29.64,426.038,22.581,4.888
2,S-S4#1,S/S4,60.0,26.879,471.422,25.036,5.927
2,S-S4#1,S/S4,60.0,16.502,649.527,14.897,5.192
2,S-S4#1,S/S4,60.0,6.183,533.962,10.026,2.239
2,S-S4#1,S/S4,60.0,38.56,75.984,15.583,12.816
2,S-S4#1,S/S4,60.0,687.66,417.383,736.159,165.845
2,S-S4#1,S/S4,60.0,915.239,589.141,1020.435,155.837
2,S-S4#1,S/S4,60.0,1185.355,760.221,1321.018,156.33
2,S-S4#1,S/S4,60.0,147.705,447.472,8.086,16.618
2,S-S4#1,S/S4,60.0,164.462,253.207,21.316,17.499
2,S-S4#1,S/S4,60.0,138.441,343.468,32.758,15.416
2,S-S4#1,S/S4,60.0,113.654,531.702,4.601,13.141
2,S-S4#1,S/S4,60.0,92.995,825.217,17.297,10.95
2,S-S4#1,S/S4,60.0,108.371,1009.55,12.971,12.742
2,S-S4#1,S/S4,60.0,81.162,894.074,12.894,9.746
2,S-S4#1,S/S4,60.0,101.403,125.74,10.39,13.129
2,S-S4#1,S/S4,60.0,81.908,455.886,28.715,10.234
2,S-S4#1,S/S4,60.0,61.818,594.554,30.203,8.13
2,S-S4#1,S/S4,60.0,51.801,929.329,24.234,7.016
2,S-S4#1,S/S4,60.0,64.484,1169.951,34.091,9.311
2,S-S4#1,S/S4,60.0,77.266,776.072,27.892,12.965
2,S-S4#1,S/S4,60.0,10.734,271.675,10.457,1.85
2,S-S4#1,S/S4,60.0,31.049,269.775,6.306,5.701
2,S-S4#1,S/S4,60.0,15.795,512.23,7.296,3.013
2,S-S4#1,S/S4,60.0,28.186,617.773,7.878,6.322
2,S-S4#1,S/S4,60.0,43.865,532.48,10.364,10.163
2,S-S4#1,S/S4,60.0,78.054,261.809,6.185,15.317
2,S-S4#1,S/S4,60.0,88.502,995.734,11.403,16.9
2,S-S4#1,S/S4,60.0,48.486,746.252,35.921,8.578
2,S-S4#1,S/S4,60.0,69.768,382.233,30.83,11.906
2,S-S4#1,S/S4,60.0,55.513,150.166,20.541,9.325
2,S-S4#1,S/S4,60.0,46.335,225.179,29.418,7.622
